frame_idx,psnr,ssim,lpips,psnr_temporal
205,32.641865,0.961227,0.048939,36.614770
206,32.529026,0.961834,0.050572,36.089468
207,32.581745,0.962374,0.051018,36.130870
208,32.419880,0.960785,0.052322,36.163657
209,32.077038,0.957814,0.054430,35.936395
210,32.240105,0.957552,0.055578,35.658694
211,31.958698,0.955834,0.059298,35.456303
212,32.120258,0.958276,0.056742,35.240626
213,32.175884,0.958987,0.055549,35.698539
214,32.342316,0.958709,0.055903,35.581928
215,32.433056,0.959352,0.058624,35.782449
216,32.490456,0.959511,0.059283,35.821512
217,32.482597,0.959174,0.061821,35.721431
218,32.226974,0.959222,0.061713,35.721485
219,32.187843,0.958800,0.064262,35.469219
220,32.714340,0.961587,0.061521,35.891077
221,32.405849,0.958568,0.063584,36.283004
222,31.946556,0.955672,0.068000,35.395403
223,31.359480,0.950767,0.071744,34.800192
224,30.845907,0.949470,0.074485,34.026780
225,30.584526,0.948303,0.074684,33.592027
226,31.117882,0.951121,0.072409,33.885978
227,30.838081,0.949455,0.075262,34.240383
228,31.210953,0.952156,0.067961,34.150281
229,31.377584,0.951397,0.068891,34.308367
230,31.597595,0.952837,0.069285,34.516527
231,31.853962,0.955762,0.067185,34.716656
232,31.654547,0.954939,0.072815,35.028834
233,31.448786,0.952820,0.074319,34.601635
234,31.366213,0.953157,0.074692,34.505438
235,31.678135,0.955502,0.067583,34.756873
236,31.348658,0.951619,0.072074,34.732586
237,31.342318,0.951403,0.072665,34.422579
238,31.152315,0.949383,0.073732,34.104097
239,31.141966,0.950448,0.074590,34.067629
240,31.249998,0.950019,0.076174,34.138311
241,31.194801,0.952151,0.075534,34.543655
242,31.404936,0.952906,0.069744,34.424742
243,31.646177,0.954156,0.066146,34.492138
244,31.785200,0.955713,0.067054,34.657070
245,31.431438,0.954890,0.067951,34.658738
246,31.663082,0.956321,0.067758,34.581622
247,32.163258,0.959715,0.065895,35.220955
248,31.716293,0.958212,0.065207,35.661607
249,31.584196,0.956624,0.069334,34.984477
250,30.979998,0.949750,0.074166,34.228735
251,30.995085,0.949542,0.075181,33.858360
252,31.151152,0.950057,0.077235,33.883894
253,31.191418,0.951874,0.079950,34.244300
254,31.452263,0.952700,0.074689,34.427853
255,31.391277,0.953265,0.073309,34.798120
256,31.562384,0.955116,0.068398,34.554155
257,31.457115,0.954684,0.071996,34.398477
258,31.789780,0.956644,0.068230,34.565378
259,31.344587,0.955166,0.070853,34.650634
260,31.779488,0.957156,0.067966,34.536002
261,32.042515,0.959778,0.066127,35.102856
262,31.831089,0.958263,0.066241,35.307057
263,32.026741,0.956968,0.065221,35.040842
264,31.272324,0.951858,0.071347,34.644574
265,31.214981,0.951017,0.070048,34.093019
266,30.941067,0.949135,0.071194,33.935303
267,30.871964,0.949896,0.064774,33.766124
268,31.306168,0.952592,0.064727,34.013162
269,31.704931,0.955478,0.062372,34.765692
270,32.295174,0.960102,0.054471,35.647936
271,32.466484,0.962040,0.052873,35.836474
272,32.883011,0.963419,0.051856,36.272550
273,32.638851,0.962445,0.052055,36.397057
274,32.372837,0.960361,0.052099,35.748171
275,32.650600,0.962381,0.051490,35.777044
276,32.690769,0.962339,0.054010,36.052420
277,32.257935,0.959318,0.059122,35.733080
278,31.916265,0.956690,0.059113,35.049713
279,32.057243,0.956488,0.055826,35.024179
280,32.140404,0.957837,0.055631,35.042649
281,32.470963,0.960815,0.050602,35.469016
282,32.965816,0.963965,0.051528,36.232759
283,33.746414,0.967084,0.049261,37.269785
284,33.557419,0.966362,0.049151,38.140324
285,33.691212,0.967037,0.046872,37.797778
286,33.240410,0.964761,0.049664,37.234481
287,32.448101,0.961001,0.052927,36.116648
288,32.846729,0.962767,0.055436,36.017547
289,32.303551,0.960732,0.059578,36.212663
290,32.136414,0.960165,0.059494,35.572739
291,31.970118,0.959350,0.054926,35.401464
292,31.874067,0.957671,0.056202,35.156820
293,32.077496,0.957423,0.056823,35.049264
294,32.264305,0.959930,0.053879,35.386682
295,32.793678,0.963164,0.050743,36.590223
296,32.808136,0.963914,0.048648,36.673602
297,33.128422,0.965123,0.048159,36.676074
298,33.173965,0.963422,0.051046,36.713675
299,32.614895,0.961746,0.052878,36.612455
300,32.983475,0.964270,0.049869,36.476399
301,32.883316,0.965062,0.050527,36.749816
302,32.719208,0.962166,0.051414,36.789201
303,32.692169,0.960380,0.051853,36.558099
304,32.144001,0.956672,0.052896,35.750139
305,31.801245,0.954609,0.055019,35.407216
306,31.614592,0.948426,0.069369,34.767507
307,32.552143,0.956765,0.057450,35.977177
308,33.003334,0.959785,0.054560,36.642653
309,33.108376,0.960538,0.054920,37.605843
310,32.778370,0.959771,0.055703,36.802374
311,32.490276,0.957973,0.059200,36.394929
312,32.281528,0.956823,0.062056,35.849429
313,32.012627,0.954688,0.064594,35.406653
314,31.853811,0.953933,0.065536,35.081654
315,31.373188,0.949917,0.065486,34.606958
316,31.328388,0.949295,0.069830,34.373172
317,31.636395,0.951311,0.065977,34.692774
318,31.320484,0.948381,0.067555,34.819206
319,31.107136,0.946054,0.073984,34.215237
320,31.118839,0.948026,0.073418,34.130586
321,30.852142,0.945281,0.076381,34.146050
322,30.628881,0.944068,0.076869,33.835538
323,30.840401,0.946333,0.075561,34.112075
324,30.469143,0.942209,0.082008,33.693805
325,31.011135,0.946445,0.075435,33.813120
326,31.176136,0.948269,0.077827,34.241809
327,31.396544,0.951278,0.075268,34.707281
328,31.152832,0.950811,0.076948,34.529004
329,31.586332,0.952668,0.072567,34.711697
330,31.642153,0.953392,0.068119,35.332316
331,31.284597,0.950844,0.075420,34.899884
332,31.267273,0.949825,0.073241,34.353090
333,30.959990,0.946749,0.075775,34.341017
334,30.963461,0.947805,0.076539,33.953713
335,31.024651,0.947714,0.077302,34.087049
336,31.324961,0.949483,0.073515,34.502743
337,31.262543,0.949630,0.075841,34.468064
338,31.377676,0.950104,0.072364,34.566296
339,31.490900,0.951959,0.071907,34.537739
340,31.605297,0.952272,0.071340,34.680214
341,31.687357,0.953115,0.070349,34.878941
342,31.396496,0.951205,0.074487,34.614926
343,31.157291,0.949002,0.073369,34.438390
344,31.505131,0.952061,0.072127,34.491304
345,31.417202,0.951832,0.072198,34.817112
346,31.033367,0.948954,0.073138,34.192431
347,31.000002,0.948640,0.076538,33.988110
348,30.999281,0.948089,0.079936,34.009160
349,31.196650,0.949947,0.078523,34.186150
350,31.109165,0.949715,0.076408,34.513378
351,31.400316,0.951492,0.071602,34.411200
352,31.842497,0.954077,0.068583,34.840126
353,31.643978,0.953121,0.068265,34.873286
