frame_idx,psnr,ssim,lpips,psnr_temporal
223,39.144943,0.972753,0.042391,38.840811
224,31.798786,0.924713,0.070096,38.041175
225,30.820652,0.920340,0.070157,37.547348
226,39.764503,0.975860,0.036212,36.995361
227,31.654055,0.923945,0.065836,37.866138
228,39.370110,0.973184,0.042874,37.881995
229,31.126081,0.922635,0.066076,37.314715
230,31.423424,0.929945,0.062109,37.853340
231,39.558258,0.974807,0.037762,37.726423
232,31.778822,0.931252,0.060994,38.112040
233,32.536694,0.936564,0.069007,39.113252
234,39.353947,0.973877,0.038435,39.094476
235,32.547661,0.943514,0.057566,39.138419
236,31.648085,0.931755,0.060449,39.195548
237,39.577030,0.974867,0.038395,38.021676
238,30.772797,0.918407,0.071857,37.143818
239,28.865232,0.901457,0.091912,36.865536
240,28.488066,0.899407,0.091506,36.920543
241,29.910536,0.915233,0.074689,37.062400
242,39.578064,0.974781,0.036985,36.142314
243,31.551086,0.927113,0.065843,37.833226
244,39.511570,0.974536,0.036708,37.787211
245,31.979654,0.933001,0.062046,38.307930
246,32.212189,0.932121,0.063157,39.827469
247,39.479477,0.973653,0.038406,38.655697
248,31.422314,0.922227,0.073506,37.860111
249,30.576221,0.917148,0.072043,38.322616
250,31.514351,0.933057,0.061243,37.514030
251,39.262287,0.973100,0.039212,37.913688
252,39.043056,0.971273,0.040628,46.425953
253,31.844358,0.930672,0.069696,38.486451
254,30.409866,0.909393,0.077420,39.102159
255,32.371925,0.919110,0.069414,39.108488
256,37.767796,0.958360,0.070627,37.859610
257,34.698509,0.945539,0.061531,41.843857
258,38.608738,0.967610,0.048970,41.731862
259,32.565910,0.925611,0.072242,39.145096
260,32.422203,0.923846,0.075753,39.250452
261,38.299850,0.964718,0.057108,38.920680
262,32.915810,0.927244,0.074407,39.635910
263,31.043970,0.906838,0.092324,40.370167
264,30.804708,0.903860,0.093723,40.098225
265,32.759533,0.927877,0.074343,39.437416
266,38.641731,0.967930,0.049451,39.386720
267,39.056465,0.971017,0.041727,45.626048
268,32.135960,0.925587,0.070236,38.712670
269,29.431644,0.896228,0.096219,38.427765
270,29.249866,0.893955,0.094001,38.133616
271,30.561829,0.915781,0.081783,37.735327
272,39.487232,0.973262,0.038388,36.908782
273,39.596397,0.973951,0.035931,46.734693
274,30.574203,0.922260,0.072101,36.883913
275,29.397905,0.903768,0.086435,37.280576
276,30.285061,0.914897,0.079382,36.998137
277,39.751526,0.973645,0.038159,36.584720
278,30.863720,0.920306,0.072268,37.176564
279,29.562426,0.903837,0.087990,37.559789
280,30.955147,0.919036,0.075075,37.907021
281,39.119751,0.969118,0.048641,37.261373
282,33.111881,0.938531,0.058617,39.378082
283,39.644501,0.973178,0.039157,39.461591
284,33.760700,0.942511,0.058283,40.125859
285,39.563965,0.972401,0.042917,40.083197
286,32.605804,0.928818,0.070768,39.032557
287,33.556664,0.935361,0.063221,40.368973
288,39.735836,0.973306,0.038986,40.026572
289,33.166851,0.930410,0.066575,39.709113
290,31.013554,0.904189,0.082417,40.007445
291,32.203041,0.915803,0.074016,39.651890
292,39.710819,0.972744,0.040448,38.568749
293,31.840258,0.915044,0.070400,38.136072
294,30.087826,0.896686,0.093348,38.270270
295,30.877937,0.915555,0.074602,37.233215
296,39.507721,0.971660,0.043877,37.114276
297,33.272182,0.939012,0.057873,39.477974
298,39.934059,0.974617,0.036341,39.630542
299,33.720901,0.940667,0.059620,40.234278
300,34.596458,0.943753,0.055104,40.664163
301,39.264637,0.970093,0.044327,41.282191
302,35.458626,0.947662,0.049592,42.061468
303,35.647369,0.950069,0.048135,43.030062
304,39.621235,0.972672,0.038286,42.399742
305,36.984905,0.959870,0.045860,43.979838
306,39.180737,0.969254,0.046573,44.269935
307,35.476700,0.952056,0.047810,42.385641
308,35.005630,0.949049,0.048888,42.481948
309,39.655605,0.972406,0.038134,41.585340
310,34.481544,0.947135,0.052594,41.047388
311,34.470398,0.946591,0.060254,41.970290
312,39.613995,0.972242,0.039490,41.253442
313,34.680618,0.950733,0.050743,41.413733
314,34.448612,0.949071,0.052272,41.552968
