frame_idx,psnr,ssim,lpips,psnr_temporal
507,21.767511,0.859994,0.325855,30.731271
508,21.885067,0.857195,0.323918,29.747395
509,22.239731,0.857215,0.323310,29.375020
510,22.417707,0.859572,0.326243,29.566139
511,22.263506,0.860461,0.325731,30.304150
512,21.855862,0.859808,0.328984,31.193353
513,21.759842,0.859731,0.327013,33.849937
514,21.945087,0.860620,0.326529,32.842211
515,22.104311,0.857899,0.328391,30.787891
516,22.170448,0.856176,0.325182,30.030438
517,22.241020,0.857483,0.324553,29.793377
518,22.398544,0.864016,0.315964,29.436711
519,22.296700,0.865855,0.314624,29.830282
520,22.197206,0.862964,0.317773,31.253253
521,22.433552,0.862188,0.318349,30.037952
522,22.564243,0.858751,0.322155,29.540130
523,22.617004,0.861808,0.320872,29.657405
524,22.523659,0.861923,0.321614,30.096139
525,22.285347,0.861290,0.322016,30.662021
526,22.060799,0.860409,0.323838,32.366045
527,22.116930,0.860070,0.327936,33.797410
528,22.140247,0.857400,0.329289,31.068625
529,21.984253,0.853847,0.333836,29.915662
530,21.731888,0.852872,0.336364,29.270278
531,21.786707,0.852848,0.337366,28.890216
532,21.875092,0.853988,0.340450,28.639879
533,22.014221,0.856760,0.335217,28.622495
534,21.906857,0.856418,0.335970,29.555174
535,21.687775,0.853533,0.337357,29.902570
536,21.646877,0.850301,0.338426,29.761606
537,21.982430,0.849532,0.338067,28.968422
538,22.333591,0.854559,0.331469,28.359043
539,21.929047,0.853458,0.337139,28.949266
540,21.642534,0.851698,0.337724,30.373196
541,21.526726,0.850732,0.338389,29.270794
542,21.436329,0.846821,0.346595,28.103645
543,21.395287,0.847619,0.345864,28.024648
544,21.345385,0.849680,0.346490,28.395076
545,21.335300,0.850888,0.349461,28.985789
546,21.309355,0.851136,0.356069,29.349459
547,21.123343,0.849749,0.360445,30.074885
548,21.053940,0.851239,0.359864,30.340173
549,20.897388,0.849418,0.360207,29.632142
550,20.750813,0.847759,0.357307,28.977892
551,20.961128,0.849080,0.350935,28.429368
552,21.217518,0.852791,0.345609,28.003831
553,21.295805,0.856101,0.342299,28.835684
554,21.317623,0.855700,0.348688,29.980292
555,21.403208,0.854116,0.346894,29.436658
556,21.275911,0.850557,0.353778,28.323076
557,21.392368,0.851111,0.354068,28.434498
558,21.525436,0.851374,0.355789,28.786367
559,21.439354,0.851348,0.361148,29.393122
560,21.358894,0.851079,0.367039,30.055071
561,21.368671,0.852538,0.362978,30.814074
562,21.084953,0.850451,0.364270,30.180543
563,20.730968,0.845796,0.369116,29.554668
564,20.538742,0.845327,0.362170,28.995005
565,20.276077,0.848047,0.355692,28.512091
566,20.121964,0.850796,0.352781,28.669002
567,19.938000,0.847253,0.360339,29.890249
568,20.032585,0.848239,0.367089,29.952726
569,19.968775,0.846947,0.367374,29.486458
570,20.124031,0.847941,0.368579,29.029474
571,20.175764,0.846580,0.371763,29.150980
572,20.202770,0.845740,0.375399,29.488469
573,20.200302,0.846933,0.376420,29.911056
574,20.235355,0.849451,0.371120,30.763669
575,20.323496,0.851129,0.370298,31.190235
576,20.219431,0.848832,0.372736,31.007170
577,19.981266,0.843509,0.378142,30.199807
578,19.962120,0.840691,0.388317,29.373542
579,20.086203,0.843432,0.386803,29.045792
580,20.196777,0.847443,0.386173,29.447210
581,20.249508,0.850359,0.386088,30.488956
582,20.089987,0.848446,0.383951,30.416224
583,20.040173,0.846051,0.389991,30.224189
584,20.009842,0.846508,0.389185,29.413668
585,19.936638,0.845518,0.395192,29.631622
586,19.822863,0.843030,0.409181,30.040817
587,19.652662,0.842067,0.417982,30.419772
588,19.528273,0.841891,0.419414,30.909046
589,19.297092,0.842635,0.417894,31.794647
590,18.932913,0.834183,0.435486,30.972262
591,18.559320,0.828999,0.449869,30.024663
592,18.151075,0.827760,0.468949,29.596054
593,17.928864,0.824173,0.492907,30.192895
594,17.550930,0.820033,0.516596,31.343624
595,17.346035,0.810414,0.545208,31.988475
596,17.221443,0.800048,0.586693,32.517034
597,17.188604,0.789460,0.614080,32.478704
598,16.838640,0.772666,0.645473,31.589942
599,16.870764,0.789276,0.612191,31.189806
