frame_idx,psnr,ssim,lpips,psnr_temporal
439,30.743025,0.957397,0.072607,33.827923
440,30.587811,0.956677,0.073077,33.706664
441,30.630037,0.956566,0.071863,33.596955
442,31.321173,0.957224,0.072284,33.871881
443,30.812941,0.955904,0.074919,34.051609
444,31.047371,0.957325,0.069594,33.987600
445,31.065815,0.958120,0.067864,34.288486
446,31.025362,0.957930,0.067106,34.113474
447,30.493816,0.957349,0.069229,33.739978
448,30.277414,0.956842,0.071092,33.521330
449,30.613947,0.958465,0.068822,34.238659
450,30.676495,0.956974,0.069306,34.043293
451,31.121471,0.956635,0.071008,33.984055
452,30.966515,0.956526,0.071534,34.304804
453,30.705521,0.954577,0.073638,33.970038
454,30.237579,0.952961,0.076155,33.444632
455,29.838474,0.951611,0.076949,32.992449
456,30.542778,0.952952,0.073903,33.160562
457,30.470478,0.950381,0.075975,33.702911
458,29.398863,0.942423,0.092486,32.919796
459,30.397350,0.948555,0.082994,33.078283
460,30.518124,0.952233,0.078884,33.576709
461,30.689400,0.953204,0.077800,33.703056
462,30.564985,0.954044,0.079899,33.852130
463,30.400242,0.952461,0.081523,33.725390
464,30.792667,0.954880,0.077276,33.827299
465,31.194622,0.957253,0.072198,34.266768
466,30.969501,0.955844,0.071710,34.251848
467,30.957233,0.954587,0.072768,34.032037
468,30.237900,0.951284,0.076511,33.538850
469,30.341547,0.951959,0.074814,33.213339
470,30.494566,0.953772,0.071417,33.312489
471,30.444828,0.953014,0.076908,33.451095
472,30.460510,0.952245,0.076251,33.633797
473,30.818100,0.954315,0.071452,33.641646
474,30.802851,0.955016,0.070770,33.768158
475,30.774591,0.955384,0.071141,33.905259
476,31.200077,0.956994,0.067283,34.010393
477,30.631266,0.954820,0.069122,34.033888
478,30.949730,0.957082,0.070226,34.161976
479,30.836792,0.956776,0.072707,34.272417
480,30.695684,0.957764,0.071285,34.335746
481,30.199429,0.955984,0.072104,33.594512
482,30.724274,0.955073,0.069019,33.349911
483,30.725494,0.955054,0.068936,33.631221
484,30.152969,0.953600,0.070704,33.460242
485,30.673977,0.956357,0.064607,33.768118
486,31.500507,0.959794,0.060672,34.367833
487,31.765631,0.961336,0.058533,35.135160
488,32.250874,0.963968,0.053980,35.373378
489,32.233006,0.965711,0.053109,35.804673
490,32.219673,0.966445,0.050216,35.615550
